diseaseId:ID,name,:LABEL
umls:C0748397,Reynold's syndrome,Disease
umls:C0749098,Hematoma; Subdural; Acute,Disease
umls:C0749424,Thyroid cancer; Hurthle cell,Disease
umls:C0750384,Coumarin Resistance,Disease
umls:C0750927,Developmental verbal dyspraxia,Disease
umls:C0751038,COCKAYNE SYNDROME B,Disease
umls:C0751039,COCKAYNE SYNDROME A,Disease
umls:C0751072,Frontotemporal Lobar Degeneration,Disease
umls:C0751083,DUANE RETRACTION SYNDROME 2,Disease
umls:C0751122,Severe myoclonic epilepsy of infancy,Disease
umls:C0751157,FRAXE,Disease
umls:C0751161,UDPglucose-4-epimerase deficiency,Disease
umls:C0751173,Glycogen Storage Disease Type II; Infantile,Disease
umls:C0751276,Metachromatic leukodystrophy; juvenile type,Disease
umls:C0751278,Metachromatic leukodystrophy; congenital type,Disease
umls:C0751279,Metachromatic leukodystrophy; adult type,Disease
umls:C0751291,Desmoplastic medulloblastoma,Disease
umls:C0751335,SPINAL MUSCULAR ATROPHY; SCAPULOPERONEAL,Disease
umls:C0751336,Distal Myopathies,Disease
umls:C0751337,Scapuloperoneal muscular dystrophy,Disease
umls:C0751360,Congenital myotonia; autosomal recessive form,Disease
umls:C0751383,Juvenile neuronal ceroid lipofuscinosis,Disease
umls:C0751422,Hereditary Autoinflammatory Diseases,Disease
umls:C0751434,Classical phenylketonuria,Disease
umls:C0751435,Hyperphenylalaninemia,Disease
umls:C0751490,Infantile Sandhoff Disease,Disease
umls:C0751509,Short-sleeper,Disease
umls:C0751587,CADASIL,Disease
umls:C0751651,Mitochondrial Diseases,Disease
umls:C0751674,Lymphangioleiomyomatosis,Disease
umls:C0751748,Hyperglycinemia; Nonketotic,Disease
umls:C0751753,Carbamoyl-Phosphate Synthase I Deficiency Disease,Disease
umls:C0751778,Myoclonic Epilepsies; Progressive,Disease
umls:C0751779,EPILEPSY; PROGRESSIVE MYOCLONIC 4; WITH OR WITHOUT RENAL FAILURE,Disease
umls:C0751781,Dentatorubral-pallidoluysian atrophy,Disease
umls:C0751783,Lafora Disease,Disease
umls:C0751785,Unverricht-Lundborg Syndrome,Disease
umls:C0751792,Trauma; Nervous System,Disease
umls:C0751814,Cerebrovascular Trauma,Disease
umls:C0751830,Gait Disorders; Neurologic,Disease
umls:C0751859,Lead Poisoning; Nervous System,Disease
umls:C0751865,Alcohol-Induced Disorders; Nervous System,Disease
umls:C0751870,Heredodegenerative Disorders; Nervous System,Disease
umls:C0751871,Autoimmune Diseases of the Nervous System,Disease
umls:C0751882,Myasthenic Syndromes; Congenital,Disease
umls:C0751885,MYASTHENIC SYNDROME; CONGENITAL; SLOW-CHANNEL,Disease
umls:C0751895,Vasospasm; Intracranial,Disease
umls:C0751915,Pelizaeus-Merzbacher Disease; Atypical,Disease
umls:C0751951,Myopathy; Central Core,Disease
umls:C0751955,Brain Infarction,Disease
umls:C0751967,Multiple Sclerosis; Relapsing-Remitting,Disease
umls:C0752109,Brain Diseases; Metabolic; Inborn,Disease
umls:C0752120,SPINOCEREBELLAR ATAXIA 1,Disease
umls:C0752121,SPINOCEREBELLAR ATAXIA 2,Disease
umls:C0752123,SPINOCEREBELLAR ATAXIA 5,Disease
umls:C0752124,SPINOCEREBELLAR ATAXIA 6,Disease
umls:C0752125,spinocerebellar ataxia-7,Disease
umls:C0752143,Intracranial Thrombosis,Disease
umls:C0752160,Hemangioma; Cavernous; Central Nervous System,Disease
umls:C0752166,Bardet-Biedl Syndrome,Disease
umls:C0752197,Adult-Onset Dystonias,Disease
umls:C0752252,Neuromuscular Manifestations,Disease
umls:C0752262,Somatosensory Disorders,Disease
umls:C0752282,Myopathies; Structural; Congenital,Disease
umls:C0752347,Lewy Body Disease,Disease
umls:C0752351,Embryo Loss,Disease
umls:C0752355,Myotonia Fluctuans (disorder),Disease
umls:C0795833,Kleefstra Syndrome,Disease
umls:C0795841,Jacobsen Distal 11q Deletion Syndrome,Disease
umls:C0795864,Smith-Magenis Syndrome,Disease
umls:C0795889,Allan-Herndon-Dudley syndrome,Disease
umls:C0795905,Cantu syndrome,Disease
umls:C0795910,Cowchock syndrome,Disease
umls:C0795917,Alpha-Thalassemia Mental Retardation Syndrome; Deletion-Type,Disease
umls:C0795934,Digitorenocerebral Syndrome,Disease
umls:C0795950,Corpus callosum agenesis neuronopathy,Disease
umls:C0795953,MASA (Mental Retardation; Aphasia; Shuffling Gait; Adducted Thumbs) Syndrome,Disease
umls:C0795956,Chylomicron retention disease,Disease
umls:C0795965,X-linked mental retardation Gustavson type,Disease
umls:C0795974,Bullous Dystrophy; Hereditary Macular Type,Disease
umls:C0795996,Striatonigral degeneration infantile,Disease
umls:C0795998,Jackson-Weiss syndrome,Disease
umls:C0796003,Mental retardation-hypotonic facies syndrome; x-linked; 1,Disease
umls:C0796004,Kabuki syndrome,Disease
umls:C0796012,Krause-Kivlin syndrome,Disease
umls:C0796013,Zimmerman Laband syndrome,Disease
umls:C0796016,Microphthalmia; syndromic 1,Disease
umls:C0796019,Spastic paraplegia 23,Disease
umls:C0796022,Lujan Fryns syndrome,Disease
umls:C0796028,Arts syndrome,Disease
umls:C0796031,Malouf syndrome,Disease
umls:C0796032,Malpuech facial clefting syndrome,Disease
umls:C0796033,Marden-Walker syndrome,Disease
umls:C0796037,Martsolf syndrome,Disease
umls:C0796059,Oculopalatoskeletal syndrome,Disease
umls:C0796063,Microcephaly with Mental Retardation and Digital Anomalies,Disease
umls:C0796068,Oculodigitoesophagoduodenal syndrome,Disease
umls:C0796070,Microphthalmia; syndromic 7,Disease
umls:C0796074,Mohr-Tranebjaerg syndrome,Disease
umls:C0796081,Growth mental deficiency syndrome of Myhre,Disease
umls:C0796085,Nance-Horan syndrome,Disease
umls:C0796089,Norman Roberts lissencephaly syndrome,Disease
umls:C0796093,Odontoonychodermal dysplasia,Disease
umls:C0796095,Opitz trigonocephaly syndrome,Disease
umls:C0796113,Nephroblastomatosis; fetal ascites; macrosomia and Wilms tumor,Disease
umls:C0796121,Primrose syndrome,Disease
umls:C0796124,Proud Syndrome,Disease
umls:C0796126,Aicardi-Goutieres syndrome,Disease
umls:C0796135,Renpenning syndrome 1,Disease
umls:C0796137,3C syndrome,Disease
umls:C0796139,Rosselli-Gulienetti Syndrome,Disease
umls:C0796147,Acrocallosal Syndrome,Disease
umls:C0796149,Scott Syndrome,Disease
umls:C0796154,Simpson-Golabi-Behmel syndrome,Disease
umls:C0796160,Snyder Robinson syndrome,Disease
umls:C0796173,Spondyloperipheral dysplasia short ulna,Disease
umls:C0796176,Stuve-Wiedemann syndrome,Disease
umls:C0796195,Parkinsonism; early onset with mental retardation,Disease
umls:C0796200,Wieacker syndrome,Disease
umls:C0796202,Wittwer syndrome,Disease
umls:C0796205,Spinocerebellar Ataxia; X-Linked 1,Disease
umls:C0796208,Mental Retardation; X-Linked 3,Disease
umls:C0796215,Mental Retardation; X-Linked 9,Disease
umls:C0796220,Mental retardation; X-linked 14,Disease
umls:C0796223,Mental Retardation; X-Linked 17,Disease
umls:C0796225,Mental Retardation; X-Linked 19,Disease
umls:C0796226,Mental Retardation; X-Linked 20,Disease
umls:C0796227,MENTAL RETARDATION; X-LINKED 21,Disease
umls:C0796229,Mental Retardation; X-Linked 23,Disease
umls:C0796232,Bohring syndrome,Disease
umls:C0796237,Mental Retardation; X-Linked 30,Disease
umls:C0796244,Mental Retardation; X-Linked; With Or Without Seizures; Arx-Related,Disease
umls:C0796250,Partington X-linked mental retardation syndrome,Disease
umls:C0796254,Mental retardation; X-linked; syndromic 5,Disease
umls:C0796274,Brown-Vialetto-Van Laere syndrome,Disease
umls:C0796275,Brunner Syndrome,Disease
umls:C0796279,Carnevale syndrome,Disease
umls:C0796281,CARPENTER SYNDROME 1,Disease
umls:C0812437,Oculodentodigital Dysplasia,Disease
umls:C0836924,Thrombocytosis,Disease
umls:C0848548,Hypertensive Nephropathy,Disease
umls:C0848558,Hypospadias,Disease
umls:C0851578,Sleep Disorders,Disease
umls:C0852077,Blood Coagulation Disorders; Inherited,Disease
umls:C0852654,21-hydroxylase deficiency,Disease
umls:C0853897,Diabetic Cardiomyopathies,Disease
umls:C0854723,Retinal Dystrophies,Disease
umls:C0856761,Budd-Chiari Syndrome,Disease
umls:C0856830,Chondrocalcinosis 2,Disease
umls:C0858252,Breast Adenocarcinoma,Disease
umls:C0860158,Leydig Cell Hypoplasia,Disease
umls:C0860207,Drug-Induced Liver Injury,Disease
umls:C0872084,Sarcopenia,Disease
umls:C0872218,Mitochondrial neurogastrointestinal encephalopathy syndrome,Disease
umls:C0877015,Pelvic Organ Prolapse,Disease
umls:C0877024,Schimke immunoosseous dysplasia,Disease
umls:C0877172,Hematoma; Epidural; Spinal,Disease
umls:C0877792,Sleep Disorders; Circadian Rhythm,Disease
umls:C0878544,Cardiomyopathies,Disease
umls:C0878555,Diffuse panbronchiolitis,Disease
umls:C0878676,6-pyruvoyl-tetrahydropterin synthase deficiency,Disease
umls:C0878677,Glycogen Storage Disease Type IIb,Disease
umls:C0878681,Dent Disease,Disease
umls:C0878682,Deficiency of ferroxidase,Disease
umls:C0878683,Pituitary Hormone Deficiency; Combined; 2,Disease
umls:C0878684,SHORT syndrome,Disease
umls:C0878773,Urinary Bladder; Overactive,Disease
umls:C0887833,Carcinoma; Pancreatic Ductal,Disease
umls:C0917713,Becker muscular dystrophy,Disease
umls:C0917715,Hajdu-Cheney Syndrome,Disease
umls:C0917796,Optic Atrophy; Hereditary; Leber,Disease
umls:C0917800,MYOCLONIC EPILEPSY; FAMILIAL INFANTILE,Disease
umls:C0917990,Acro-Osteolysis,Disease
umls:C0919267,Ovarian Neoplasms,Disease
umls:C0919532,Genomic Instability,Disease
umls:C0920269,Microsatellite Instability,Disease
umls:C0920350,Thyroiditis; Autoimmune,Disease
umls:C0936248,Chondroma,Disease
umls:C0948089,Acute Coronary Syndrome,Disease
umls:C0948368,McKusick Kaufman syndrome,Disease
umls:C0948480,Coronary Restenosis,Disease
umls:C0949116,Anemia; Hypoplastic; Congenital,Disease
umls:C0949595,Gonadal Dysgenesis; 46;XX,Disease
umls:C0949658,Cardiomyopathy; Hypertrophic; Familial,Disease
umls:C0949664,Tauopathies,Disease
umls:C0950121,Denys-Drash Syndrome,Disease
umls:C0950122,Frasier Syndrome,Disease
umls:C0950123,Genetic Diseases; Inborn,Disease
umls:C0950124,Papillomavirus Infections,Disease
umls:C0993582,Arthritis; Experimental,Disease
umls:C1096155,Macrophage Activation Syndrome,Disease
umls:C1096902,INFANTILE SIALIC ACID STORAGE DISEASE,Disease
umls:C1096903,Salla disease,Disease
umls:C1112429,Interferon gamma receptor deficiency,Disease
umls:C1134719,Carcinoma; Ductal; Breast,Disease
umls:C1136249,Mental Retardation; X-Linked,Disease
umls:C1136321,HIV-Associated Lipodystrophy Syndrome,Disease
umls:C1138434,Genetic Diseases; X-Linked,Disease
umls:C1140680,Malignant neoplasm of ovary,Disease
umls:C1141890,Congenital long QT syndrome,Disease
umls:C1142166,Brugada Syndrome,Disease
umls:C1145628,Autonomic Nervous System Diseases,Disease
umls:C1148551,DYSKERATOSIS CONGENITA; X-LINKED,Disease
umls:C1168401,Carcinoma; squamous cell of head and neck,Disease
umls:C1175175,Severe Acute Respiratory Syndrome,Disease
umls:C1176475,Carcinoma; Ductal,Disease
umls:C1257806,Chromosomal Instability,Disease
umls:C1257915,Intestinal Polyposis,Disease
umls:C1260386,Glucocorticoid-Remediable Aldosteronism,Disease
umls:C1260873,Aortic Valve Disease,Disease
umls:C1260899,Anemia; Diamond-Blackfan,Disease
umls:C1260903,Dysfibrinogenemia,Disease
umls:C1260965,Lipoblastoma,Disease
umls:C1261473,Sarcoma,Disease
umls:C1263846,Attention Deficit Disorder with Hyperactivity,Disease
umls:C1263858,Muscular dystrophy congenital; merosin negative,Disease
umls:C1264039,von Willebrand Disease; Type 1,Disease
umls:C1264040,von Willebrand Disease; Type 2,Disease
umls:C1264041,von Willebrand Disease; Type 3,Disease
umls:C1266042,Chromophobe Renal Cell Carcinoma,Disease
umls:C1266101,Thymic epithelial tumor,Disease
umls:C1266119,Solitary Fibrous Tumors,Disease
umls:C1266127,Histiocytoma; Angiomatoid Fibrous,Disease
umls:C1266144,Pleuropulmonary blastoma,Disease
umls:C1268935,THROMBOTIC THROMBOCYTOPENIC PURPURA; CONGENITAL,Disease
umls:C1269683,Depressive Disorder; Major,Disease
umls:C1271219,Ectopia pupillae,Disease
umls:C1271398,Glaucoma-Related Pigment Dispersion Syndrome,Disease
umls:C1275078,Acrocephalopolysyndactyly Type II,Disease
umls:C1275081,Cardiofaciocutaneous syndrome,Disease
umls:C1275114,Epidermolysis Bullosa Pruriginosa,Disease
umls:C1275122,Trichoepithelioma multiple familial,Disease
umls:C1275126,Periodic fever; familial; autosomal dominant,Disease
umls:C1275278,Chondrosarcoma; Extraskeletal Myxoid,Disease
umls:C1275685,Corneal dystrophy Avellino type,Disease
umls:C1275808,Congenital central hypoventilation syndrome,Disease
umls:C1276035,Pena Shokeir syndrome; type 1,Disease
umls:C1279481,X-Linked Combined Immunodeficiency Diseases,Disease
umls:C1280798,Von Willebrand disease; platelet type,Disease
umls:C1282968,von Willebrand disease type 2A,Disease
umls:C1282971,von Willebrand disease type 2B,Disease
umls:C1282974,von Willebrand disease type 2M,Disease
umls:C1282975,von Willebrand disease type 2N,Disease
umls:C1283400,Butyrylcholinesterase deficiency,Disease
umls:C1283620,Sucrase-isomaltase deficiency; congenital,Disease
umls:C1285261,Fetal Nutrition Disorders,Disease
umls:C1290537,Amelogenesis imperfecta pigmented hypomaturation type,Disease
umls:C1291230,3-Hydroxyacyl-CoA Dehydrogenase Deficiency,Disease
umls:C1291245,Cortisone reductase deficiency,Disease
umls:C1291299,Thyroid Dyshormonogenesis 2A,Disease
umls:C1291329,Transaldolase Deficiency,Disease
umls:C1291386,D-glycericacidemia,Disease
umls:C1291463,Deficiency of phosphoserine phosphatase,Disease
umls:C1291490,Hyaluronidase Deficiency,Disease
umls:C1291512,Beta-Ureidopropionase Deficiency,Disease
umls:C1291564,Deficiency of aromatic-L-amino-acid decarboxylase,Disease
umls:C1291609,Ribose 5-Phosphate Isomerase Deficiency,Disease
umls:C1291620,Deficiency of bisphosphoglycerate mutase,Disease
umls:C1292203,Landsteiner-Wiener phenotype,Disease
umls:C1292231,In(Lu) phenotype,Disease
umls:C1292305,Cromer blood group system,Disease
umls:C1292772,Leukemia; Myeloid; Chronic; Atypical; BCR-ABL Negative,Disease
umls:C1300257,Thanatophoric dysplasia; type 2,Disease
umls:C1301355,Myelodysplastic-Myeloproliferative Diseases,Disease
umls:C1303009,Microcoria; congenital,Disease
umls:C1303073,Nicolaides Baraitser syndrome,Disease
umls:C1305968,Familial cylindromatosis,Disease
umls:C1306065,DEVELOPMENTAL DYSPLASIA OF THE HIP 1,Disease
umls:C1306122,Oguchi disease,Disease
umls:C1306214,ACTH-Secreting Pituitary Adenoma,Disease
umls:C1306503,Hernia; Umbilical,Disease
umls:C1306589,Congenital dyserythropoietic anemia; type II,Disease
umls:C1306710,Facial Asymmetry,Disease
umls:C1306856,Imerslund-Grasbeck syndrome,Disease
umls:C1319853,Asthma; Aspirin-Induced,Disease
umls:C1321489,Muir-Torre Syndrome,Disease
umls:C1321551,Shprintzen Golberg craniosynostosis,Disease
umls:C1327915,Congenital amegakaryocytic thrombocytopenia,Disease
umls:C1327916,Revesz Debuse syndrome,Disease
umls:C1327918,Oculootoradial syndrome,Disease
umls:C1328252,Leishmaniasis; Mucocutaneous,Disease
umls:C1328349,Neuropathy ataxia and retinis pigmentosa,Disease
umls:C1328355,Laryngo onycho cutaneous syndrome,Disease
umls:C1328840,Autoimmune Lymphoproliferative Syndrome,Disease
umls:C1332441,Breast Cancer; 11;22 Translocation Associated Protein,Disease
umls:C1332655,C3 Deficiency,Disease
umls:C1333532,FANCG GENE,Disease
umls:C1333989,Meningioma; familial,Disease
umls:C1333991,Lynch Syndrome II,Disease
umls:C1334615,Phyllodes Tumor of the Prostate,Disease
umls:C1334899,GLUCOCORTICOID RECEPTOR,Disease
umls:C1335929,Schwannomatosis,Disease
umls:C1336708,Testicular Germ Cell Tumor,Disease
umls:C1336839,Type 1 Papillary Renal Cell Carcinoma,Disease
umls:C1337030,XPA GENE,Disease
umls:C1337112,INSULIN,Disease
umls:C1366370,HEMOPHILIA A,Disease
umls:C1366550,STIMULATORY G PROTEIN,Disease
umls:C1370419,Granulosa cell tumor of the ovary,Disease
umls:C1384583,Sertoli Cell-Only Syndrome,Disease
umls:C1384665,HFE GENE,Disease
umls:C1384666,Hearing Loss,Disease
umls:C1389016,Atrioventricular Canal Defect,Disease
umls:C1394891,Intrinsic Factor Deficiency,Disease
umls:C1405854,Retinitis punctata albescens (disorder),Disease
umls:C1412041,Paine syndrome,Disease
umls:C1412481,APOLIPOPROTEIN E,Disease
umls:C1412573,FARBER LIPOGRANULOMATOSIS,Disease
umls:C1412756,BUTYRYLCHOLINESTERASE,Disease
umls:C1412770,TRITANOPIA,Disease
umls:C1412816,BISPHOSPHOGLYCERATE MUTASE,Disease
umls:C1413785,CATARACT 32; MULTIPLE TYPES,Disease
umls:C1413996,DEAFNESS; AUTOSOMAL DOMINANT 27,Disease
umls:C1414017,DEAFNESS; AUTOSOMAL RECESSIVE 25,Disease
umls:C1414216,Dystonia 6; torsion,Disease
umls:C1414241,EPSTEIN-BARR VIRUS INSERTION SITE 1,Disease
umls:C1414497,COAGULATION FACTOR X,Disease
umls:C1414509,COAGULATION FACTOR V,Disease
umls:C1414525,TYROSINEMIA; TYPE I,Disease
umls:C1414532,FANCF GENE,Disease
umls:C1415024,COLORBLINDNESS; PARTIAL; DEUTAN SERIES,Disease
umls:C1415038,GDP DISSOCIATION INHIBITOR 1,Disease
umls:C1415091,glaucoma 1; open angle; B (adult-onset),Disease
umls:C1415614,3-HYDROXY-3-METHYLGLUTARYL-CoA LYASE DEFICIENCY,Disease
umls:C1415708,human papilloma virus (type 18) integration site 1,Disease
umls:C1415709,HUMAN PAPILLOMAVIRUS TYPE 18 INTEGRATION SITE 2,Disease
umls:C1415737,hydroxysteroid (11-beta) dehydrogenase 2,Disease
umls:C1415802,5-hydroxytryptamine (serotonin) oxygenase regulator,Disease
umls:C1415817,HETEROTAXY; VISCERAL; 2; AUTOSOMAL,Disease
umls:C1416630,FRUCTOSURIA; ESSENTIAL,Disease
umls:C1416842,LUTEINIZING HORMONE; BETA POLYPEPTIDE,Disease
umls:C1416865,LYSOSOMAL ACID LIPASE DEFICIENCY,Disease
umls:C1417292,MENTAL RETARDATION; X-LINKED 49,Disease
umls:C1417671,NEVER IN MITOSIS GENE A-RELATED KINASE 1,Disease
umls:C1417838,ADRENOCORTICAL INSUFFICIENCY,Disease
umls:C1417848,NEURAL RETINA LEUCINE ZIPPER,Disease
umls:C1417917,ORNITHINE AMINOTRANSFERASE,Disease
umls:C1418533,phosphorylase kinase; alpha 2 (liver),Disease
umls:C1418874,RETINAL DYSPLASIA; PRIMARY,Disease
umls:C1419156,GLYCOGEN STORAGE DISEASE VI,Disease
umls:C1419325,COLORBLINDNESS; PARTIAL; PROTAN SERIES,Disease
umls:C1420015,MUCOPOLYSACCHARIDOSIS; TYPE IIIA,Disease
umls:C1420387,SPECTRIN; BETA; ERYTHROCYTIC,Disease
umls:C1420598,THYROXINE-BINDING GLOBULIN OF SERUM,Disease
umls:C1420653,TRANSCOBALAMIN II,Disease
umls:C1421143,THYROTROPIN-RELEASING HORMONE,Disease
umls:C1421374,UROPORPHYRINOGEN DECARBOXYLASE,Disease
umls:C1423606,HPS3 GENE,Disease
umls:C1423690,PULMONARY HYPERTENSION; PRIMARY; 2,Disease
umls:C1423873,CONE-ROD DYSTROPHY 9,Disease
umls:C1424692,HPS5 GENE,Disease
umls:C1425796,HPS6 GENE,Disease
umls:C1426774,MACULAR DYSTROPHY; RETINAL; 3,Disease
umls:C1427106,FANCL GENE,Disease
umls:C1428293,FANCONI ANEMIA; COMPLEMENTATION GROUP P,Disease
umls:C1428921,GLAUCOMA 3; PRIMARY CONGENITAL; C,Disease
umls:C1439329,CYSTATHIONINE BETA-SYNTHASE,Disease
umls:C1449563,Primary idiopathic dilated cardiomyopathy,Disease
umls:C1449842,PSEUDOHYPOALDOSTERONISM; TYPE I; AUTOSOMAL DOMINANT,Disease
umls:C1449843,PSEUDOHYPOALDOSTERONISM; TYPE I; AUTOSOMAL RECESSIVE,Disease
umls:C1449844,Pseudohypoaldosteronism; type 2,Disease
umls:C1449861,Micronuclei; Chromosome-Defective,Disease
umls:C1450010,Plagiocephaly; Nonsynostotic,Disease
umls:C1456784,Paranoid Disorders,Disease
